DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,FLW_STATUS,PLTSP_CODE,PLTSP_NAME,NO_STALK,NO_FLWS,QC_NOTES
SA026,2,"Carpenter",CPM,CPM09,2015,2015-06-29,1,"ET",9,FLW,"CIRSCALL","Cirsium callilepis",5,4.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-06-29,1,"ET",9,FLW,"ERIGALFO","Erigeron aliceae & foliosus",14,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-06-29,1,"ET",9,FLW,"ERIOLANA","Eriophyllum lanatum",15,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-06-29,1,"ET",9,FLW,"LIGUGRAY","Ligusticum grayi",4,96.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-06-29,1,"ET",9,FLW,"MIMUNOGU","Mimulus moschatus & guttatus",3,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-06-29,1,"ET",9,FLW,"MONTPARV","Montia parvifolia",1,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-06-29,1,"ET",9,FLW,"PRUNVULG","Prunella vulgaris",30,4.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-06-29,1,"ET",9,FLW,"RUMEACET","Rumex acetosella",20,5.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-06,2,"KJ",9,FLW,"ACHIMILL","Achillea millefolium",1,9.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-06,2,"KJ",9,FLW,"CIRSCALL","Cirsium callilepis",2,2.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-06,2,"KJ",9,FLW,"ERIGALFO","Erigeron aliceae & foliosus",15,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-06,2,"KJ",9,FLW,"ERIOLANA","Eriophyllum lanatum",10,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-06,2,"KJ",9,FLW,"LIGUGRAY","Ligusticum grayi",2,15.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-06,2,"KJ",9,FLW,"MONTPARV","Montia parvifolia",7,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-06,2,"KJ",9,FLW,"PRUNVULG","Prunella vulgaris",13,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-06,2,"KJ",9,FLW,"RUMEACET","Rumex acetosella",17,4.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-13,3,"AY",9,FLW,"ACHIMILL","Achillea millefolium",3,30.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-13,3,"AY",9,FLW,"CIRSCALL","Cirsium callilepis",2,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-13,3,"AY",9,FLW,"ERIGALFO","Erigeron aliceae & foliosus",4,5.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-13,3,"AY",9,FLW,"RUMEACET","Rumex acetosella",2,7.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-16,4,"KJ",9,FLW,"ACHIMILL","Achillea millefolium",3,20.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-16,4,"KJ",9,FLW,"CIRSCALL","Cirsium callilepis",2,2.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-16,4,"KJ",9,FLW,"ERIGALFO","Erigeron aliceae & foliosus",5,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-16,4,"KJ",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",1,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-20,5,"AS",9,FLW,"ACHIMILL","Achillea millefolium",5,4.5,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-20,5,"AS",9,FLW,"CIRSCALL","Cirsium callilepis",3,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2015,2015-07-20,5,"AS",9,FLW,"ERIGALFO","Erigeron aliceae & foliosus",7,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-21,1,"MC",9,FLW,"COLLPARV","Collinsia parviflora",15,2.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-21,1,"MC",9,FLW,"DELPNUTT","Delphinium nuttallianum",8,2.2,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-21,1,"MC",9,FLW,"LIGUGRAY","Ligusticum grayi",1,2.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-21,1,"MC",9,FLW,"LUPILAXI","Lupinus laxiflorus",4,10.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-21,1,"MC",9,FLW,"MIMUTILI","Mimulus tilingii",42,1.2,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-21,1,"MC",9,FLW,"PENSPROC","Penstemon procerus",10,5.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-21,1,"MC",9,FLW,"POTEGLAN","Potentilla glandulosa",11,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"COLLPARV","Collinsia parviflora",10,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"DELPNUTT","Delphinium nuttallianum",2,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"ERIGFOLI","Erigeron foliosus",5,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"ERIOLANA","Eriophyllum lanatum",11,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"LIGUGRAY","Ligusticum grayi",1,35.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"AM",9,FLW,"LUPILAXI","Lupinus laxiflorus",1,10.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"MIMUBREW","Mimulus breweri",,,"recoded added based on occurrence in entity 1"
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"MIMUGUTT","Mimulus guttatus",43,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"MIMURUBE","Mimulus rubellus",9,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"AM",9,FLW,"MIMUTILI","Mimulus tilingii",45,1.2,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"PENSPROC","Penstemon procerus",12,5.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"PHLOGRAC","Phlox gracilis",11,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-06-29,2,"CS",9,FLW,"POTEGLAN","Potentilla glandulosa",4,3.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-13,3,"CS",9,FLW,"ACHIMILL","Achillea millefolium",3,9.3,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-13,3,"CS",9,FLW,"ERIGFOLI","Erigeron foliosus",4,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-13,3,"CS",9,FLW,"ERIOLANA","Eriophyllum lanatum",67,2.1,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-13,3,"CS",9,FLW,"LUPILAXI","Lupinus laxiflorus",1,15.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-13,3,"CS",9,FLW,"MIMUTILI","Mimulus tilingii",50,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-13,3,"CS",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-13,3,"CS",9,FLW,"POTEGRAC","Potentilla gracilis",2,2.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-13,3,"CS",9,FLW,"PRUNVULG","Prunella vulgaris",11,5.8,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-19,4,"KH",9,FLW,"ACHIMILL","Achillea millefolium",3,6.7,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-19,4,"KH",9,FLW,"ERIGFOLI","Erigeron foliosus",38,1.6,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-19,4,"KH",9,FLW,"LUPILAXI","Lupinus laxiflorus",2,12.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-19,4,"KH",9,FLW,"MIMUTILI","Mimulus tilingii",24,1.1,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-07-19,4,"KH",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,1.0,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-08-02,5,"KH",9,FLW,"ACHIMILL","Achillea millefolium",4,5.8,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-08-02,5,"KH",9,FLW,"ERIGFOLI","Erigeron foliosus",23,1.5,""
SA026,2,"Carpenter",CPM,CPM09,2016,2016-08-02,5,"KH",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",4,2.5,""
SA026,2,"Carpenter",CPM,CPM09,2017,2017-06-27,2,"ANG",9,FLW,"COLLPARV","Collinsia parviflora",7,1.3," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-06-27,2,"ANG",9,FLW,"DELPNUTT","Delphinium nuttallianum",2,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-06-27,2,"ANG",9,FLW,"MIMUGUTT","Mimulus guttatus",6,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-06-27,2,"ANG",9,FLW,"PHLOGRAC","Phlox gracilis",18,1.2," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-06-27,2,"ANG",9,FLW,"ZIGAVENE","Zigadenus venenosus",1,7.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"DELPNUTT","Delphinium nuttallianum",9,2.1," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"DRYMGLAN","Drymocallis glandulosa",10,2.7," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"LIGUGRAY","Ligusticum grayi",8,17.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"LUPILAXI","Lupinus laxiflorus",5,8.8," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"MIMUBREW","Mimulus breweri",8,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"MIMUGUTT","Mimulus guttatus",310,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"MIMUMOSC","Mimulus moschatus",50,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"PENSPROC","Penstemon procerus",9,6.6," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"PHLOGRAC","Phlox gracilis",10,1.2," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"VICIAMER","Vicia americana",1,2.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-07,3,"ANG",9,FLW,"ZIGAVENE","Zigadenus venenosus",1,5.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"ACHIMILL","Achillea millefolium",4,6.3," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"DRYMGLAN","Drymocallis glandulosa",8,1.6," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"ERIGALIC","Erigeron aliceae",3,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"ERIOLANA","Eriophyllum lanatum",23,1.2," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"LIGUGRAY","Ligusticum grayi",9,74.4," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"LUPILAXI","Lupinus laxiflorus",3,8.7," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"MIMUGUTT","Mimulus guttatus",1,2.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"MIMUMOSC","Mimulus moschatus",11,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",1,5.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"PENSPROC","Penstemon procerus",3,8.7," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"PHLODIFF","Phlox diffusa",3,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-07-17,4,"ANG",9,FLW,"PRUNVULG","Prunella vulgaris",10,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-08-04,5,"xARM",9,FLW,"ACHIMILL","Achillea millefolium",1,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-08-04,5,"ARM",9,NOF,"ANGEARGU","Angelica arguta",5,0.0,""
SA026,2,"Carpenter",CPM,CPM09,2017,2017-08-04,5,"ARM",9,FLW,"ERIGALIC","Erigeron aliceae",5,1.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2017,2017-08-04,5,"ARM",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,6.0," change on flw_status: to be FLW because both no_stalk and no_flws > 0"
SA026,2,"Carpenter",CPM,CPM09,2018,2018-06-26,1,"AM",9,FLW,"COLLPARV","Collinsia parviflora",11,1.9,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-06-26,1,"AM",9,FLW,"DELPNUTT","Delphinium nuttallianum",11,1.7,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-06-26,1,"AM",9,FLW,"DRYMGLAN","Drymocallis glandulosa",,,"recoded added based on occurrence in entity 1."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-06-26,1,"AM",9,FLW,"MIMUBREW","Mimulus breweri",85,1.3,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-06-26,1,"AM",9,FLW,"MIMUGUTT","Mimulus guttatus",375,1.1,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-06-26,1,"AM",9,FLW,"PHLOGRAC","Phlox gracilis",28,3.4,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-06-26,1,"AM",9,FLW,"POTEGLAN","Potentilla glandulosa",8,1.6,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-06-26,1,"AM",9,FLW,"ZIGAVENE","Zigadenus venenosus",1,8.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"COLLPARV","Collinsia parviflora",7,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"DELPNUTT","Delphinium nuttallianum",1,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"DRYMGLAN","Drymocallis glandulosa",,,"recoded added based on occurrence in entity 1."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"ERIOLANA","Eriophyllum lanatum",13,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"MIMUBREW","Mimulus breweri",35,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"MIMUGUTT","Mimulus guttatus",105,1.3,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"MIMUTILI","Mimulus tilingii",4,2.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"PENSPROC","Penstemon procerus",4,4.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"PHLOGRAC","Phlox gracilis",30,3.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-05,2,"AM",9,FLW,"POTEGLAN","Potentilla glandulosa",2,2.2,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0. Duplicate records for plot and watch; averaged no_stalk and no_flws and combined observers."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-17,3,"BRP",9,FLW,"ACHIMILL","Achillea millefolium",3,4.7,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-17,3,"BRP",9,FLW,"CIRSCALL","Cirsium callilepis",2,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-17,3,"BRP",9,FLW,"ERIGALIC","Erigeron aliceae",2,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-17,3,"BRP",9,FLW,"ERIOLANA","Eriophyllum lanatum",39,2.5,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-17,3,"BRP",9,FLW,"LIGUGRAY","Ligusticum grayi",1,2.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-17,3,"BRP",9,FLW,"LOTUMICR","Lotus micranthus",117,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-17,3,"BRP",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",4,2.2,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-17,3,"BRP",9,FLW,"PHLOGRAC","Phlox gracilis",20,2.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"ACHIMILL","Achillea millefolium",3,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"ACMINEVA","Acmispon nevadensis",,,"recoded added based on occurrence in entity 1."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"CIRSCALL","Cirsium callilepis",1,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"ERIGALIC","Erigeron aliceae",5,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"ERIOLANA","Eriophyllum lanatum",6,1.2,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"LIGUGRAY","Ligusticum grayi",1,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"LOTUSUBP","Lotus subpinnatus",1,1.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",4,4.3,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2018,2018-07-26,4,"AM",9,FLW,"POLYMINI","Polygonum minimum",8,2.0,"NA change on flw_status: to be FLW because both no_stalk and no_flws > 0."
SA026,2,"Carpenter",CPM,CPM09,2021,2021-06-21,1,"Melinda, Logan",9,FLW,"DELPNUTT","Delphinium nuttallianum",9,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-06-21,1,"Melinda, Logan",9,FLW,"DRYMGLAN","Drymocallis glandulosa",9,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-06-21,1,"Melinda, Logan",9,FLW,"MIMUMOSC","Mimulus moschatus",2,,"recorded as Erythranthe moschata, but changed to ITIS name"
SA026,2,"Carpenter",CPM,CPM09,2021,2021-06-21,1,"Melinda, Logan",9,FLW,"MIMUTILI","Mimulus tilingii",78,,"originally recorded as Erythranthe tilingii, but changed to ITIS name"
SA026,2,"Carpenter",CPM,CPM09,2021,2021-06-21,1,"Melinda, Logan",9,FLW,"TOXIVENE","Toxicoscordion venenosum",1,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-05,2,"Melinda, Logan",9,FLW,"ERIGFOLI","Erigeron foliosus",9,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-05,2,"Melinda, Logan",9,FLW,"ERIOLANA","Eriophyllum lanatum",2,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-05,2,"Melinda, Logan",9,FLW,"LIGUGRAY","Ligusticum grayi",4,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-05,2,"Melinda, Logan",9,FLW,"MIMUMOSC","Mimulus moschatus",7,,"recorded as Erythranthe moschata, but changed to ITIS name"
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-05,2,"Melinda, Logan",9,FLW,"MIMUTILI","Mimulus tilingii",9,,"originally recorded as Erythranthe tilingii, but changed to ITIS name"
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-05,2,"Melinda, Logan",9,FLW,"PRUNVULG","Prunella vulgaris",2,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-20,3,"Melinda, Logan",9,FLW,"ERIGFOLI","Erigeron foliosus",9,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-20,3,"Melinda, Logan",9,FLW,"ERIOLANA","Eriophyllum lanatum",2,,""
SA026,2,"Carpenter",CPM,CPM09,2021,2021-07-20,3,"Melinda, Logan",9,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-07-13,1,"Tiff",10,FLW,"COLLPARV","Collinsia parviflora",1,1.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-07-13,1,"Tiff",10,FLW,"PHLOGRAC","Phlox gracilis",5,1.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-07-13,1,"Tiff",10,FLW,"RUMEACET","Rumex acetosella",12,53.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-07-22,2,"Vera",10,FLW,"DELPNUTT","Delphinium nuttallianum",22,1.4,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-07-22,2,"Vera",10,FLW,"POLECARN","Polemonium carneum",6,1.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-07-22,2,"Vera",10,FLW,"RUMEACET","Rumex acetosella",22,43.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-02,3,"Vera",10,FLW,"DELPNUTT","Delphinium nuttallianum",17,3.4,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-02,3,"Vera",10,FLW,"LIGUGRAY","Ligusticum grayi",5,62.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-02,3,"Vera",10,FLW,"LUPILAXI","Lupinus laxiflorus",3,2.2,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-02,3,"Vera",10,FLW,"MIMUTILI","Mimulus tilingii",2,1.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-02,3,"Vera",10,FLW,"PHLOGRAC","Phlox gracilis",17,1.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-02,3,"Vera",10,FLW,"POLECARN","Polemonium carneum",3,1.5,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-02,3,"Vera",10,FLW,"RUMEACET","Rumex acetosella",11,43.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-09,4,"Andy",10,FLW,"DELPNUTT","Delphinium nuttallianum",11,1.3,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-09,4,"Andy",10,FLW,"LIGUGRAY","Ligusticum grayi",9,36.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-09,4,"Andy",10,FLW,"LUPILAXI","Lupinus laxiflorus",5,2.3,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-09,4,"Andy",10,FLW,"MIMUTILI","Mimulus tilingii",5,1.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-09,4,"Andy",10,FLW,"PHACHAST","Phacelia hastata",2,19.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-09,4,"Andy",10,FLW,"PHLOGRAC","Phlox gracilis",1,3.0,""
SA026,2,"Carpenter",CPM,CPM10,2011,2011-08-09,4,"Andy",10,FLW,"RUMEACET","Rumex acetosella",21,34.0,""
