DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,START_TIME,END_TIME,MINUTE,CLOUDS,WIND,TEMP,PPI_STATUS,NO_INT,PLTSP_CODE,PLTSP_NAME,VISSP_CODE,VISSP_NAME,VISSP_TYPE,REF_NO,VISSP_NO,QC_NOTES
SA026,1,"Carpenter",CPB,CPB10,2015,2015-07-20,5,"AY",10,1155,NA,08,SH,ST,22,1,2,"RUDBOCCI","Rudbeckia occidentalis","APISMELL","Apis mellifera","social bee","field id",1,""
SA026,1,"Carpenter",CPB,CPB10,2015,2015-07-20,5,"AY",10,1155,NA,09,SH,ST,22,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2015,2015-07-20,5,"AY",10,1155,NA,10,SH,ST,22,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2015,2015-07-20,5,"AY",10,1155,NA,11,SH,ST,22,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2015,2015-07-20,5,"AY",10,1155,NA,12,SH,ST,22,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2015,2015-07-20,5,"AY",10,1155,NA,13,SH,ST,22,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2015,2015-07-20,5,"AY",10,1155,NA,14,SH,ST,22,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2015,2015-07-20,5,"AY",10,1155,NA,15,SH,ST,22,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-06-21,1,"AS",10,1337,NA,01,NA,NA,,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-06-29,2,"AS",10,1440,NA,05,SH,ST,20,1,1,"TIARTRIF","Tiarella trifoliata","PLATRUFI","Platycheirus rufimaculatus","hover-fly","40245",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-06-29,2,"AS",10,1440,NA,10,SH,ST,20,1,2,"VICIAMER","Vicia americana","BOMBMIXT","Bombus mixtus","social bee","40247",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-06-29,2,"AS",10,1440,NA,12,SH,BR,21,1,2,"VICIAMER","Vicia americana","BOMBMIXT","Bombus mixtus","social bee","40250",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-07-13,3,"AS",10,1300,NA,10,S,ST,23,1,2,"TIARTRIF","Tiarella trifoliata","SYRPVITR","Syrphus vitripennis","hover-fly","40556",1,"NA change on wind: from SH to ST"
SA026,1,"Carpenter",CPB,CPB10,2016,2016-07-19,4,"EP",10,1430,NA,02,SH,ST,21,1,2,"SENETRIA","Senecio triangularis","APISMELL","Apis mellifera","social bee","no number",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-07-19,4,"EP",10,1430,NA,02,SH,ST,21,1,1,"SENETRIA","Senecio triangularis","SPHAS161","Sphaerophoria sp 16-1","hover-fly","40770",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-07-19,4,"EP",10,1430,NA,03,SH,ST,21,1,6,"SENETRIA","Senecio triangularis","APISMELL","Apis mellifera","social bee","no number",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-07-19,4,"EP",10,1430,NA,04,SH,ST,21,1,2,"VANCHEXA","Vancouveria hexandra","BOMBMIXT","Bombus mixtus","social bee","40768",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-07-19,4,"EP",10,1430,NA,07,SH,ST,21,1,2,"SENETRIA","Senecio triangularis","BOMBXXM3","Bombus sp M3","social bee","40747",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-07-19,4,"EP",10,1430,NA,10,SH,ST,21,1,4,"SENETRIA","Senecio triangularis","APISMELL","Apis mellifera","social bee","no number",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-07-20,4,"EP",10,1430,NA,07,SH,ST,21,1,2,"SENETRIA","Senecio triangularis","BOMBFERN","Bombus fernaldae","kleptoparasitic bee","40795",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,01,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,02,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,03,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,04,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,05,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,06,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,07,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,08,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,09,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,10,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,11,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,12,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,13,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,14,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2016,2016-08-03,5,"AS",10,1105,NA,15,SH,ST,12,0,0,"","","","","","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-18,4,"JSH",10,1350,NA,02,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-18,4,"JSH",10,1350,NA,03,S,ST,23,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-18,4,"JSH",10,1350,NA,06,S,ST,23,1,1,"CLAYLANC","Claytonia lanceolata","MUSCGEN3","Muscoid genus 3","predaceous muscoid fly","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-18,4,"JSH",10,1350,NA,08,S,ST,23,1,1,"CLAYLANC","Claytonia lanceolata","MUSCGEN3","Muscoid genus 3","predaceous muscoid fly","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-18,4,"JSH",10,1350,NA,11,S,ST,23,1,1,"CLAYLANC","Claytonia lanceolata","CHRYFASC","Chrysotoxum fasciatum","predaceous hover-fly","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-18,4,"JSH",10,1350,NA,12,S,ST,23,1,1,"POLECARN","Polemonium carneum","EUPEAMER","Eupeodes americanus","predaceous hover-fly","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,01,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CERASPX1","Ceratopogonid sp 1","detritivorous primitive fly","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,01,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CERASPX1","Ceratopogonid sp 1","detritivorous primitive fly","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,01,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,01,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,01,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,02,SH,ST,30,1,2,"SENETRIA","Senecio triangularis","BOMBMIXT","Bombus mixtus","social bee","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,02,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,02,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,02,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,02,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","MUSCGEN3","Muscoid genus 3","predaceous muscoid fly","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,03,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,03,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,03,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,04,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,04,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,04,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,05,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,05,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,05,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,06,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,06,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,06,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,07,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,07,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,07,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,08,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,08,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,08,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,09,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,09,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,09,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,10,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,10,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,10,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,11,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,11,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,11,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,12,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,12,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,12,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,13,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,13,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,13,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,14,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,14,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,14,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,15,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,15,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPB,CPB10,2017,2017-07-31,5,"EGT",10,1225,NA,15,SH,ST,30,1,1,"SENETRIA","Senecio triangularis","CURCU171","Curculionid brown 17-1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-05,2,"BRP",10,1348,NA,01,S,ST,24,1,1,"TIARTRIF","Tiarella trifoliata","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-05,2,"BRP",10,1348,NA,05,S,BR,24,1,1,"TIARTRIF","Tiarella trifoliata","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-05,2,"BRP",10,1348,NA,05,S,BR,24,1,2,"VICIAMER","Vicia americana","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-05,2,"BRP",10,1348,NA,08,S,BR,24,1,1,"VICIAMER","Vicia americana","ANTHURBA","Anthophora urbana","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-05,2,"BRP",10,1348,NA,15,S,ST,24,1,1,"VICIAMER","Vicia americana","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-17,3,"RKC",10,1014,NA,03,S,ST,25,1,1,"GALIAPAR","Galium aparine","SYRPHIDA","Syrphidae","","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-17,3,"RKC",10,1014,NA,05,S,ST,25,1,1,"VANCHEXA","Vancouveria hexandra","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-17,3,"RKC",10,1014,NA,06,S,ST,25,1,1,"VANCHEXA","Vancouveria hexandra","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-17,3,"RKC",10,1014,NA,07,S,ST,25,1,2,"VANCHEXA","Vancouveria hexandra","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-17,3,"RKC",10,1014,NA,08,S,ST,25,1,1,"VANCHEXA","Vancouveria hexandra","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-17,3,"RKC",10,1014,NA,09,S,ST,25,1,2,"VANCHEXA","Vancouveria hexandra","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-26,4,"GRJ",10,1052,NA,08,S,ST,25,1,2,"TIARTRIF","Tiarella trifoliata","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-26,4,"GRJ",10,1052,NA,10,S,ST,25,1,2,"TIARTRIF","Tiarella trifoliata","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-26,4,"GRJ",10,1052,NA,11,S,ST,25,1,1,"VANCHEXA","Vancouveria hexandra","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-26,4,"GRJ",10,1052,NA,11,S,ST,25,1,2,"VANCHEXA","Vancouveria hexandra","BOMBMIXT","Bombus mixtus","solitary bee","NA",2,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-07-26,4,"GRJ",10,1052,NA,15,S,ST,25,1,3,"TIARTRIF","Tiarella trifoliata","BOMBMIXT","Bombus mixtus","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-08-06,5,"NA",10,1118,NA,05,SH,ST,28,1,1,"RUDBOCCI","Rudbeckia occidentalis","BOMBFLAV","Bombus flavifrons","solitary bee","NA",1,"NA"
SA026,1,"Carpenter",CPB,CPB10,2018,2018-08-06,5,"NA",10,1118,NA,05,SH,ST,28,1,1,"RUDBOCCI","Rudbeckia occidentalis","BOMBFLAV","Bombus flavifrons","solitary bee","NA",2,"NA"
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,01,S,ST,,1,3,"COLLPARV","Collinsia parviflora","XYLOSPX4","Xylota sp 4","decomposer hover-fly","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,01,S,ST,,1,1,"LOMAMART","Lomatium martindalei","BLERSCIT","Blera scitula","decomposer hover-fly","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,01,S,ST,,1,1,"LOMAMART","Lomatium martindalei","MUSCGEN1","Muscoid genus 1","herbivorous muscoid fly","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,01,S,ST,,1,3,"LOMAMART","Lomatium martindalei","XYLOSPX4","Xylota sp 4","decomposer hover-fly","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,01,S,ST,,1,3,"PHLOGRAC","Phlox gracilis","XYLOSPX4","Xylota sp 4","decomposer hover-fly","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,02,S,ST,,1,3,"LOMAMART","Lomatium martindalei","NOMASPX5","Nomada sp 5","kloeptoparasitic bee","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,02,S,ST,,1,2,"LOMAMART","Lomatium martindalei","PENTARX1","Pentaria sp 1","herbivorous beetle","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,02,S,ST,,1,2,"LOMAMART","Lomatium martindalei","PENTARX1","Pentaria sp 1","herbivorous beetle","NA",2,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,02,S,ST,,1,2,"LOMAMART","Lomatium martindalei","PENTARX1","Pentaria sp 1","herbivorous beetle","NA",3,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,02,S,ST,,1,2,"LOMAMART","Lomatium martindalei","PENTARX1","Pentaria sp 1","herbivorous beetle","NA",4,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,02,S,ST,,1,3,"LOMAMART","Lomatium martindalei","PENTARX1","Pentaria sp 1","herbivorous beetle","NA",5,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-12,1,"NA",1,NA,NA,02,S,ST,,1,3,"LOMAMART","Lomatium martindalei","PENTARX1","Pentaria sp 1","herbivorous beetle","NA",6,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-23,2,"NA",1,NA,NA,01,S,BR,,1,1,"LOMAMART","Lomatium martindalei","TACHGENB","Tachinid genus B","herbivore-parasitic muscoid fl","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-23,2,"NA",1,NA,NA,01,S,BR,,1,2,"PHLOGRAC","Phlox gracilis","CONOPHX3","Conophorus sp 3","herbivore-parasitic bee-fly","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-23,2,"NA",1,NA,NA,01,S,BR,,1,2,"PHLOGRAC","Phlox gracilis","OSMISP29","Osmia sp 29","solitary bee","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-23,2,"NA",1,NA,NA,02,S,BR,,1,2,"PENSPROC","Penstemon procerus","BOMBMIXT","Bombus mixtus","social bee","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-23,2,"NA",1,NA,NA,02,S,BR,,1,2,"PENSPROC","Penstemon procerus","OSMISP23","Osmia sp 23","solitary bee","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-23,2,"NA",1,NA,NA,03,S,BR,,1,1,"PHLOGRAC","Phlox gracilis","CONOPHX3","Conophorus sp 3","herbivore-parasitic bee-fly","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-23,2,"NA",1,NA,NA,03,S,BR,,1,2,"PHLOGRAC","Phlox gracilis","CONOPHX3","Conophorus sp 3","herbivore-parasitic bee-fly","NA",2,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-07-23,2,"NA",1,NA,NA,03,S,BR,,1,2,"PHLOGRAC","Phlox gracilis","CONOPHX3","Conophorus sp 3","herbivore-parasitic bee-fly","NA",3,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-08-01,3,"NA",1,NA,NA,01,S,BR,,1,1,"PENSPROC","Penstemon procerus","BOMBMIXT","Bombus mixtus","social bee","NA",1,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-08-01,3,"NA",1,NA,NA,01,S,BR,,1,1,"PENSPROC","Penstemon procerus","BOMBMIXT","Bombus mixtus","social bee","NA",2,""
SA026,1,"Carpenter",CPM,CPM01,2011,2011-08-01,3,"NA",1,NA,NA,01,S,BR,,1,1,"PENSPROC","Penstemon procerus","BOMBMIXT","Bombus mixtus","social bee","NA",3,""
